"ID","nomArch","coteArch","dateEntree","statutJur","modeEntree","servProd","typeProd","activiteProd","descContenu","natureSupport","mlEntree","nbreArt"
6939,"Archives municipales de St Etienne","S","11/07/2008","Archives privées","Don",NA,NA,"Tracts de la manifestation du 22 mai 2008.","Tracts de la manifestation du 22 mai 2008.","Support papier","0,05",1
6940,"Archives municipales de St Etienne","W","24/07/2008","Archives publiques","Versement",NA,NA,"Registres des arrêtés","Registres des arrêtés","Support papier","0,75",5
6941,"Archives municipales de St Etienne","W","18/09/2008","Archives publiques","Versement",NA,NA,"DOSSIERS DES AGENTS NON TITULAIRES RETRAITES","DOSSIERS DES AGENTS NON TITULAIRES RETRAITES","Support papier","0,75",5
6942,"Archives municipales de St Etienne","EL","21/07/2008","Archives publiques","Versement",NA,NA,"Saisonniers porteurs de repas","Saisonniers porteurs de repas","Support papier","0,60",4
6943,"Archives municipales de St Etienne","EL","21/07/2008","Archives publiques","Versement",NA,NA,"Dossiers des saisonniers de l'année 2001","Dossiers des saisonniers de l'année 2001","Support papier","0,60",4
6944,"Archives municipales de St Etienne",NA,"21/08/2008","Archives publiques","Versement",NA,NA,"Classé en 6684W","Classé en 6684W","Support papier","8,20",51
6945,"Archives municipales de St Etienne","S","23/07/2008","Archives privées","Achat",NA,NA,"3 revues ""La vie illustrée.""","3 revues ""La vie illustrée.""","Support papier","0,05",3
6946,"Archives municipales de St Etienne","FI","23/07/2008","Archives privées","Don",NA,NA,"3 affiches de l'entrprise Guillot, marchand de vins.","3 affiches de l'entrprise Guillot, marchand de vins.","Support papier","0,05",3
6947,"Archives municipales de St Etienne","S","05/06/2008","Archives privées","Don",NA,NA,"Catalogue de la maison Chaleyer rue du général Foy à Saint-Etienne.","Catalogue de la maison Chaleyer rue du général Foy à Saint-Etienne.","Support papier","0,05",1
6948,"Archives municipales de St Etienne","S","24/07/2008","Archives privées","Don",NA,NA,"Vacances magazine, n° spécial sur la Loire.","Vacances magazine, n° spécial sur la Loire.","Support papier","0,05",1
6949,"Archives municipales de St Etienne","FI","24/07/2008","Archives privées","Don",NA,NA,"12 photographies et cartes postales sur Saint-Etienne et sa région.","12 photographies et cartes postales sur Saint-Etienne et sa région.","Support papier","0,05",12
6950,"Archives municipales de St Etienne","W","10/07/2008","Archives publiques","Versement",NA,NA,"Budgets primitifs, budgets primitifs annexes, comptes administratifs, comptes administratifs annexes, décisions modificatives.","Budgets primitifs, budgets primitifs annexes, comptes administratifs, comptes administratifs annexes, décisions modificatives.","Support papier","1,10",8
6951,"Archives municipales de St Etienne","W","18/09/2008","Archives publiques","Versement",NA,NA,"Coordination sociale de Tarentaize-Cotonne","Coordination sociale de Tarentaize-Cotonne","Support mixte","1,50",13
6952,"Archives municipales de St Etienne","W","24/07/2008","Archives publiques","Versement",NA,NA,"Agents retraités nés en 1942","Agents retraités nés en 1942","Support papier","3,10",31
6953,"Archives municipales de St Etienne","W","18/09/2008","Archives publiques","Versement",NA,NA,"Dossiers individuels des agents non-titulaires nés en 1942","Dossiers individuels des agents non-titulaires nés en 1942","Support papier","0,60",6
6954,"Archives municipales de St Etienne","W","18/09/2008","Archives publiques","Versement",NA,NA,"Dossiers individuels des agents titulaires nés entre 1924 à 1941","Dossiers individuels des agents titulaires nés entre 1924 à 1941","Support papier","0,45",3
6955,"Archives municipales de St Etienne","S","04/08/2008","Archives privées","Don",NA,NA,"Projet de groupe scolaire à Villeboeuf-le-Haut : 4 plans.","Projet de groupe scolaire à Villeboeuf-le-Haut : 4 plans.","Support papier","0,10",4
6956,"Archives municipales de St Etienne","S","04/08/2008","Archives privées","Don",NA,NA,"Le peuple vert. Histoire des publics de l'ASSE. 1945-2008. Des tribunes à l'image de la cité ? Mémoire de M2.","Le peuple vert. Histoire des publics de l'ASSE. 1945-2008. Des tribunes à l'image de la cité ? Mémoire de M2.","Support papier","0,05",1
6957,"Archives municipales de St Etienne","S","04/08/2008","Archives privées","Don",NA,NA,"Remise à double voie du souterrain de la Croix de l'Orme : un album photos.","Remise à double voie du souterrain de la Croix de l'Orme : un album photos.","Support mixte","0,60",1
6958,"Archives municipales de St Etienne","W","28/08/2008","Archives publiques","Versement",NA,NA,"Dossiers des assistantes sociales du personnel actif","Dossiers des assistantes sociales du personnel actif","Support papier","1,90",19
6959,"Archives municipales de St Etienne","W","28/08/2008","Archives publiques","Versement",NA,NA,"Dossiers des assistantes sociales pour le personnel retraité, décédé ou licencié, comptes rendus de réunions","Dossiers des assistantes sociales pour le personnel retraité, décédé ou licencié, comptes rendus de réunions","Support papier","2,10",21
6960,"Archives municipales de St Etienne","EL","11/08/2008","Archives publiques","Versement",NA,NA,"DOSSIERS PREPARATION CA 2005, DM 2006 ET RESTES A REALISER 2006 SUR 2007","DOSSIERS PREPARATION CA 2005, DM 2006 ET RESTES A REALISER 2006 SUR 2007","Support papier","0,80",5
6961,"Archives municipales de St Etienne","W","28/08/2008","Archives publiques","Versement",NA,NA,"Dossiers de gestion de la direction, rue Francis Garnier","Dossiers de gestion de la direction, rue Francis Garnier","Support papier","1,80",12
6962,"Archives municipales de St Etienne","EL","28/08/2008","Archives publiques","Versement",NA,NA,"Délibérations du Conseil municipal","Délibérations du Conseil municipal","Support papier","13,00",90
6962,"Archives municipales de St Etienne","W","28/08/2008","Archives publiques","Versement",NA,NA,"Délibérations du Conseil municipal","Délibérations du Conseil municipal","Support papier","13,00",90
6963,"Archives municipales de St Etienne","W","28/08/2008","Archives publiques","Versement",NA,NA,"Coordination sociale des territoires Sud-Est, Dame blanche, Terrenoire.","Coordination sociale des territoires Sud-Est, Dame blanche, Terrenoire.","Support papier","2,20",18
6964,"Archives municipales de St Etienne","W","04/09/2008","Archives publiques","Versement",NA,NA,"Dossiers contentieux","Dossiers contentieux","Support papier","4,00",27
6965,"Archives municipales de St Etienne","W","04/09/2008","Archives publiques","Versement",NA,NA,"Cadeaux reçus lors de différentes manifestations","Cadeaux reçus lors de différentes manifestations","Support papier","3,00",9
6966,"Archives municipales de St Etienne","S","10/09/2008","Archives privées","Don",NA,NA,"Le mouvement ouvrier dans le bassin de Saint-Etienne juin 1918-fin 1920. Mémoire de Master 2 Territoires, Patrimoines, Environnement.","Le mouvement ouvrier dans le bassin de Saint-Etienne juin 1918-fin 1920. Mémoire de Master 2 Territoires, Patrimoines, Environnement.","Support papier","0,10",1
6967,"Archives municipales de St Etienne","W","18/09/2008","Archives publiques","Versement",NA,NA,"Correspondance avec les écoles publiques","Correspondance avec les écoles publiques","Support papier","1,05",7
6968,"Archives municipales de St Etienne","W","20/03/2008","Archives publiques","Versement",NA,NA,"Documentation de Mesdames Chantal Ledoux et Martine Fontanilles pris en vrac dans les bureaux","Documentation de Mesdames Chantal Ledoux et Martine Fontanilles pris en vrac dans les bureaux","Support papier","0,25",2
6969,"Archives municipales de St Etienne","W","22/09/2008","Archives publiques","Versement",NA,NA,"Documentation diverse reçue de différents services","Documentation diverse reçue de différents services","Support papier","0,25",2
6970,"Archives municipales de St Etienne","S","07/05/2008","Archives privées","Don",NA,NA,"Association ""Le Coeur à vivre""","Association ""Le Coeur à vivre""","Support papier","0,10",1
6971,"Archives municipales de St Etienne","S","29/08/2005","Archives privées","Don",NA,NA,"Dossiers de l'association ""Non! au parking Jean Jaurés""","Dossiers de l'association ""Non! au parking Jean Jaurés""","Support papier","0,15",1
6972,"Archives municipales de St Etienne","EL","06/10/2008","Archives publiques","Versement",NA,NA,"Musée d'art et d'industrie, travaux","Musée d'art et d'industrie, travaux","Support papier","0,90",6
6973,"Archives municipales de St Etienne","EL","06/10/2008","Archives publiques","Versement",NA,NA,"Travaux dans les écoles","Travaux dans les écoles","Support papier","1,05",7
6974,"Archives municipales de St Etienne","EL","08/10/2008","Archives publiques","Versement",NA,NA,"Cérémonies commémoratives et vins d'honneur","Cérémonies commémoratives et vins d'honneur","Support papier","12,00",78
6975,"Archives municipales de St Etienne","S","10/10/2008","Archives privées","Don",NA,NA,"Des rubans à la grande industrie : l'évolution originale de la chambre de commerce de Saint-Etienne (article).","Des rubans à la grande industrie : l'évolution originale de la chambre de commerce de Saint-Etienne (article).","Support électronique","0,05",1
6976,"Archives municipales de St Etienne","EL","28/08/2008","Archives publiques","Versement",NA,NA,"Contrat de ville, programmation","Contrat de ville, programmation","Support papier","2,15",14
6977,"Archives municipales de St Etienne","W","30/10/2008","Archives publiques","Versement",NA,NA,"Etudes, plans, maquettes","Etudes, plans, maquettes","Support papier","5,45",16
6978,"Archives municipales de St Etienne","EL","30/10/2008","Archives publiques","Versement",NA,NA,"Dossiers de consultation des entreprises pour les travaux de voirie","Dossiers de consultation des entreprises pour les travaux de voirie","Support papier","2,40",16
6979,"Archives municipales de St Etienne","AV","27/10/2008","Archives privées","Don",NA,NA,"DVD sur le Crêt-de-Roch.","DVD sur le Crêt-de-Roch.","Support papier","0,05",1
6980,"Archives municipales de St Etienne","S","13/10/2008","Archives privées","Don",NA,NA,"Tract distribué par l'association Saint-Etienne 2014 à l'occasion de l'inauguration du Zenith.","Tract distribué par l'association Saint-Etienne 2014 à l'occasion de l'inauguration du Zenith.","Support papier","0,05",1
6981,"Archives municipales de St Etienne","S","27/10/2008","Archives privées","Don",NA,NA,"Article sur les prisonniers de guerre paru dans la revue Village de Forez.","Article sur les prisonniers de guerre paru dans la revue Village de Forez.","Support papier","0,05",1
6982,"Archives municipales de St Etienne","S","27/10/2008","Archives privées","Don",NA,NA,"Construction d'un foyer pour personnes âgées à la Rivière : plans d'H. Chosson.","Construction d'un foyer pour personnes âgées à la Rivière : plans d'H. Chosson.","Support papier","0,05",1
6983,"Archives municipales de St Etienne","FI","24/10/2008","Archives privées","Don",NA,NA,"1 gravure du banquet des mineurs et 2 posters des puits de mine du bassin stéphanois.","1 gravure du banquet des mineurs et 2 posters des puits de mine du bassin stéphanois.","Support papier","0,05",3
